"","iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","new_tests","total_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million"
"41930","DEU","Europe","Germany","2020-08-10",218508,1220,913.857,9203,1,7,2604.372,14.541,10.892,109.689,0.012,0.083,1.25,227,2.706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105879,1.262,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.94,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41931","DEU","Europe","Germany","2020-08-11",219540,1032,958.857,9208,5,6.429,2616.672,12.3,11.429,109.749,0.06,0.077,1.25,230,2.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108975,1.299,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.94,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41932","DEU","Europe","Germany","2020-08-12",220859,1319,963.714,9213,5,4.857,2632.393,15.721,11.486,109.809,0.06,0.058,1.24,220,2.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112071,1.336,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.94,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41933","DEU","Europe","Germany","2020-08-13",222281,1422,1034.571,9217,4,5.143,2649.342,16.949,12.331,109.856,0.048,0.061,1.24,223,2.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115167,1.373,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.94,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41934","DEU","Europe","Germany","2020-08-14",223791,1510,1085,9230,13,5,2667.339,17.998,12.932,110.011,0.155,0.06,1.23,230,2.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118263,1.41,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.94,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41935","DEU","Europe","Germany","2020-08-15",224488,697,1083.571,9235,5,4.857,2675.646,8.307,12.915,110.071,0.06,0.058,1.22,228,2.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121360,1.446,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.94,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41936","DEU","Europe","Germany","2020-08-16",225007,519,1102.714,9235,0,4.714,2681.832,6.186,13.143,110.071,0,0.056,1.21,224,2.67,NA,NA,NA,NA,343,4.088,NA,10133866,120.784,NA,124456,1.483,0.01,100,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.94,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,-10675.5,-1.73,17.1,-127.240048509382
"41937","DEU","Europe","Germany","2020-08-17",226700,1693,1170.286,9236,1,4.714,2702.011,20.179,13.948,110.083,0.012,0.056,1.21,226,2.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127788,1.523,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.94,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41938","DEU","Europe","Germany","2020-08-18",228120,1420,1225.714,9241,5,4.714,2718.936,16.925,14.609,110.142,0.06,0.056,1.2,219,2.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131119,1.563,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.94,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41939","DEU","Europe","Germany","2020-08-19",229706,1586,1263.857,9249,8,5.143,2737.839,18.903,15.064,110.238,0.095,0.061,1.18,226,2.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134451,1.603,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.94,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41940","DEU","Europe","Germany","2020-08-20",231292,1586,1287.286,9263,14,6.571,2756.743,18.903,15.343,110.405,0.167,0.078,1.17,229,2.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137783,1.642,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.94,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41941","DEU","Europe","Germany","2020-08-21",233029,1737,1319.714,9266,3,5.143,2777.446,20.703,15.73,110.44,0.036,0.061,1.15,235,2.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141115,1.682,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.94,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41942","DEU","Europe","Germany","2020-08-22",233861,832,1339,9272,6,5.286,2787.362,9.917,15.959,110.512,0.072,0.063,1.13,230,2.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144447,1.722,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.94,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41943","DEU","Europe","Germany","2020-08-23",234494,633,1355.286,9275,3,5.714,2794.907,7.545,16.153,110.548,0.036,0.068,1.12,242,2.884,NA,NA,NA,NA,312.735,3.727,NA,11168315,133.114,NA,147778,1.761,0.009,111.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.94,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,-9762,-1.54,5.49,-116.352147772806
"41944","DEU","Europe","Germany","2020-08-24",236122,1628,1346,9276,1,5.714,2814.311,19.404,16.043,110.56,0.012,0.068,1.1,243,2.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149802,1.785,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41945","DEU","Europe","Germany","2020-08-25",237583,1461,1351.857,9281,5,5.714,2831.724,17.413,16.113,110.619,0.06,0.068,1.09,223,2.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151826,1.81,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41946","DEU","Europe","Germany","2020-08-26",239010,1427,1329.143,9285,4,5.143,2848.733,17.008,15.842,110.667,0.048,0.061,1.07,225,2.682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153850,1.834,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41947","DEU","Europe","Germany","2020-08-27",240571,1561,1325.571,9290,5,3.857,2867.338,18.605,15.799,110.726,0.06,0.046,1.06,238,2.837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155874,1.858,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41948","DEU","Europe","Germany","2020-08-28",242126,1555,1299.571,9290,0,3.429,2885.872,18.534,15.489,110.726,0,0.041,1.05,234,2.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157898,1.882,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41949","DEU","Europe","Germany","2020-08-29",242835,709,1282,9299,9,3.857,2894.322,8.45,15.28,110.834,0.107,0.046,1.04,239,2.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159922,1.906,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41950","DEU","Europe","Germany","2020-08-30",243305,470,1258.714,9300,1,3.571,2899.924,5.602,15.002,110.846,0.012,0.043,1.03,243,2.896,NA,NA,NA,NA,293.567,3.499,NA,12301938,146.625,NA,161946,1.93,0.007,142.9,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,-9908.3,-1.53,-0.87,-118.095880534449
"41951","DEU","Europe","Germany","2020-08-31",244802,1497,1240,9303,3,3.857,2917.767,17.843,14.779,110.881,0.036,0.046,1.03,244,2.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160300,1.911,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41952","DEU","Europe","Germany","2020-09-01",246015,1213,1204.571,9307,4,3.714,2932.224,14.458,14.357,110.929,0.048,0.044,1.03,233,2.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158653,1.891,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41953","DEU","Europe","Germany","2020-09-02",247411,1396,1200.143,9322,15,5.286,2948.863,16.639,14.304,111.108,0.179,0.063,1.04,226,2.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157006,1.871,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41954","DEU","Europe","Germany","2020-09-03",248840,1429,1181.286,9322,0,4.571,2965.895,17.032,14.08,111.108,0,0.054,1.04,221,2.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155360,1.852,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.87,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41955","DEU","Europe","Germany","2020-09-04",250283,1443,1165.286,9327,5,5.286,2983.094,17.199,13.889,111.167,0.06,0.063,1.05,223,2.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153713,1.832,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41956","DEU","Europe","Germany","2020-09-05",251058,775,1174.714,9329,2,4.286,2992.331,9.237,14.001,111.191,0.024,0.051,1.06,220,2.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152067,1.812,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41957","DEU","Europe","Germany","2020-09-06",251728,670,1203.286,9330,1,4.286,3000.317,7.986,14.342,111.203,0.012,0.051,1.07,216,2.574,NA,NA,NA,NA,335.938,4.004,NA,13354880,159.175,NA,150420,1.793,0.008,125,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,-9508.6,-1.43,2.44,-113.331902511012
"41958","DEU","Europe","Germany","2020-09-07",253626,1898,1260.571,9331,1,4,3022.939,22.622,15.025,111.215,0.012,0.048,1.09,227,2.706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152370,1.816,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41959","DEU","Europe","Germany","2020-09-08",254957,1331,1277.429,9336,5,4.143,3038.803,15.864,15.226,111.275,0.06,0.049,1.09,229,2.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154319,1.839,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41960","DEU","Europe","Germany","2020-09-09",256433,1476,1288.857,9342,6,2.857,3056.395,17.592,15.362,111.346,0.072,0.034,1.09,225,2.682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156269,1.863,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41961","DEU","Europe","Germany","2020-09-10",258149,1716,1329.857,9345,3,3.286,3076.848,20.453,15.85,111.382,0.036,0.039,1.09,230,2.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158218,1.886,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41962","DEU","Europe","Germany","2020-09-11",259735,1586,1350.286,9348,3,3,3095.751,18.903,16.094,111.418,0.036,0.036,1.1,218,2.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160168,1.909,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41963","DEU","Europe","Germany","2020-09-12",260817,1082,1394.143,9352,4,3.286,3108.648,12.896,16.617,111.465,0.048,0.039,1.11,231,2.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162117,1.932,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41964","DEU","Europe","Germany","2020-09-13",261737,920,1429.857,9354,2,3.429,3119.613,10.965,17.042,111.489,0.024,0.041,1.12,234,2.789,NA,NA,NA,NA,400.503,4.774,NA,14503345,172.864,NA,164066,1.955,0.009,111.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,-8985.1,-1.32,3.15,-107.092366620922
"41965","DEU","Europe","Germany","2020-09-14",263222,1485,1370.857,9356,2,3.571,3137.313,17.7,16.339,111.513,0.024,0.043,1.13,233,2.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164054,1.955,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41966","DEU","Europe","Germany","2020-09-15",265014,1792,1436.714,9367,11,4.429,3158.671,21.359,17.124,111.644,0.131,0.053,1.14,232,2.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164043,1.955,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41967","DEU","Europe","Germany","2020-09-16",266869,1855,1490.857,9373,6,4.429,3180.781,22.11,17.769,111.716,0.072,0.053,1.15,228,2.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164031,1.955,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41968","DEU","Europe","Germany","2020-09-17",269048,2179,1557,9376,3,4.429,3206.752,25.971,18.558,111.751,0.036,0.053,1.15,234,2.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164019,1.955,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41969","DEU","Europe","Germany","2020-09-18",271247,2199,1644.571,9386,10,5.429,3232.962,26.21,19.601,111.871,0.119,0.065,1.15,243,2.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164007,1.955,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41970","DEU","Europe","Germany","2020-09-19",272932,1685,1730.714,9388,2,5.143,3253.045,20.083,20.628,111.894,0.024,0.061,1.15,253,3.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163995,1.955,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41971","DEU","Europe","Germany","2020-09-20",273965,1033,1746.857,9390,2,5.143,3265.357,12.312,20.821,111.918,0.024,0.061,1.14,265,3.159,NA,NA,NA,NA,584.108,6.962,NA,15651224,186.545,NA,163983,1.954,0.012,83.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,-8107.8,-1.16,5.26,-96.6359294931729
"41972","DEU","Europe","Germany","2020-09-21",275560,1595,1762.571,9390,0,4.857,3284.368,19.011,21.008,111.918,0,0.058,1.13,265,3.159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165460,1.972,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41973","DEU","Europe","Germany","2020-09-22",277412,1852,1771.143,9405,15,5.429,3306.442,22.074,21.11,112.097,0.179,0.065,1.13,274,3.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166938,1.99,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41974","DEU","Europe","Germany","2020-09-23",279025,1613,1736.571,9423,18,7.143,3325.667,19.225,20.698,112.312,0.215,0.085,1.13,289,3.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168415,2.007,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41975","DEU","Europe","Germany","2020-09-24",281346,2321,1756.857,9436,13,8.571,3353.33,27.664,20.94,112.467,0.155,0.102,1.15,291,3.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169893,2.025,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41976","DEU","Europe","Germany","2020-09-25",283712,2366,1780.714,9451,15,9.286,3381.53,28.2,21.224,112.645,0.179,0.111,1.16,297,3.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171370,2.043,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41977","DEU","Europe","Germany","2020-09-26",285026,1314,1727.714,9459,8,10.143,3397.192,15.661,20.592,112.741,0.095,0.121,1.17,309,3.683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172848,2.06,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41978","DEU","Europe","Germany","2020-09-27",286339,1313,1767.714,9464,5,10.571,3412.841,15.649,21.069,112.8,0.06,0.126,1.18,324,3.862,NA,NA,NA,NA,618.408,7.371,NA,16871503,201.089,NA,174326,2.078,0.012,83.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,-7504.5,-1.05,3.58,-89.4452666421861
"41979","DEU","Europe","Germany","2020-09-28",288631,2292,1867.286,9468,4,11.143,3440.159,27.318,22.256,112.848,0.048,0.133,1.19,352,4.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172465,2.056,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41980","DEU","Europe","Germany","2020-09-29",290471,1840,1865.571,9483,15,11.143,3462.09,21.931,22.236,113.027,0.179,0.133,1.2,351,4.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170605,2.033,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41981","DEU","Europe","Germany","2020-09-30",292913,2442,1984,9495,12,10.286,3491.196,29.106,23.647,113.17,0.143,0.123,1.21,354,4.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168745,2.011,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41982","DEU","Europe","Germany","2020-10-01",295539,2626,2027.571,9509,14,10.429,3522.495,31.299,24.166,113.337,0.167,0.124,1.23,360,4.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166885,1.989,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41983","DEU","Europe","Germany","2020-10-02",298374,2835,2094.571,9518,9,9.571,3556.285,33.79,24.965,113.444,0.107,0.114,1.26,370,4.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165024,1.967,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41984","DEU","Europe","Germany","2020-10-03",300027,1653,2143,9531,13,10.286,3575.987,19.702,25.542,113.599,0.155,0.123,1.28,401,4.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163164,1.945,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41985","DEU","Europe","Germany","2020-10-04",301573,1546,2176.286,9533,2,9.857,3594.414,18.427,25.939,113.623,0.024,0.117,1.3,422,5.03,NA,NA,NA,NA,867.588,10.341,NA,18000630,214.547,NA,161304,1.923,0.018,55.6,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,-6902.2,-0.94,3.54,-82.266522675421
"41986","DEU","Europe","Germany","2020-10-05",304673,3100,2291.714,9554,21,12.286,3631.362,36.949,27.315,113.873,0.25,0.146,1.33,444,5.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163138,1.944,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
